Date,Open,High,Low,Close,Volume,Spread,RealVolume,Bid,Ask
2025.05.04 12:14,4677.1660,4677.1660,4676.6040,4676.6040,57,0.0374,0,4716.8450,4717.2190
2025.05.04 12:15,4676.5950,4676.5950,4675.9410,4675.9410,59,0.0374,0,4716.8450,4717.2190
2025.05.04 12:16,4675.9390,4675.9390,4675.3410,4675.3410,60,0.0374,0,4716.8450,4717.2190
2025.05.04 12:17,4675.3320,4675.3320,4674.8030,4674.8030,55,0.0374,0,4716.8450,4717.2190
2025.05.04 12:18,4674.7900,4680.7310,4674.3640,4680.6430,59,0.0374,0,4716.8450,4717.2190
2025.05.04 12:19,4680.6300,4680.6300,4680.0370,4680.0370,60,0.0374,0,4716.8450,4717.2190
2025.05.04 12:20,4680.0260,4680.0260,4679.3800,4679.3800,58,0.0374,0,4716.8450,4717.2190
2025.05.04 12:21,4679.3690,4679.3690,4678.7330,4678.7330,59,0.0374,0,4716.8450,4717.2190
2025.05.04 12:22,4678.7280,4678.7280,4678.2210,4678.2210,58,0.0374,0,4716.8450,4717.2190
2025.05.04 12:23,4678.2010,4678.2010,4677.6450,4677.6450,60,0.0374,0,4716.8450,4717.2190
2025.05.04 12:24,4677.6330,4677.6330,4677.0520,4677.0520,59,0.0374,0,4716.8450,4717.2190
2025.05.04 12:25,4677.0490,4677.0490,4676.3970,4676.3970,60,0.0374,0,4716.8450,4717.2190
2025.05.04 12:26,4676.3930,4676.3930,4675.8300,4675.8300,59,0.0374,0,4716.8450,4717.2190
2025.05.04 12:27,4675.8250,4681.0560,4675.6170,4680.7150,59,0.0374,0,4716.8450,4717.2190
2025.05.04 12:28,4680.7030,4680.7030,4680.1930,4680.1930,58,0.0374,0,4716.8450,4717.2190
2025.05.04 12:29,4680.1900,4685.2910,4679.6630,4685.2760,58,0.0374,0,4716.8450,4717.2190
2025.05.04 12:30,4685.2670,4685.2670,4684.7460,4684.7460,58,0.0374,0,4716.8450,4717.2190
2025.05.04 12:31,4684.7360,4684.7360,4684.2020,4684.2020,59,0.0374,0,4716.8450,4717.2190
2025.05.04 12:32,4684.1880,4685.4360,4684.1000,4684.9580,60,0.0374,0,4716.8450,4717.2190
2025.05.04 12:33,4684.9490,4684.9490,4684.4660,4684.4660,57,0.0374,0,4716.8450,4717.2190
2025.05.04 12:34,4684.4630,4684.4630,4683.8380,4683.8380,60,0.0374,0,4716.8450,4717.2190
2025.05.04 12:35,4683.8310,4683.8310,4683.2620,4683.2620,57,0.0374,0,4716.8450,4717.2190
2025.05.04 12:36,4683.2420,4683.2420,4682.7160,4682.7160,59,0.0374,0,4716.8450,4717.2190
2025.05.04 12:37,4682.7070,4694.4360,4682.5790,4694.2210,57,0.0374,0,4716.8450,4717.2190
2025.05.04 12:38,4694.1950,4694.1950,4693.6990,4693.6990,57,0.0374,0,4716.8450,4717.2190
2025.05.04 12:39,4693.6910,4693.6910,4693.1920,4693.1920,60,0.0374,0,4716.8450,4717.2190
2025.05.04 12:40,4693.1800,4693.1800,4692.6010,4692.6010,59,0.0374,0,4716.8450,4717.2190
2025.05.04 12:41,4692.5960,4692.5960,4692.0300,4692.0300,59,0.0374,0,4716.8450,4717.2190
2025.05.04 12:42,4692.0220,4692.0220,4691.4540,4691.4540,60,0.0374,0,4716.8450,4717.2190
2025.05.04 12:43,4691.4460,4691.4460,4690.9000,4690.9000,58,0.0374,0,4716.8450,4717.2190
