Date,Open,High,Low,Close,Volume,Spread,RealVolume,Bid,Ask
2025.05.04 13:07,8420.0000,8421.1000,8419.9000,8420.5000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:08,8420.4000,8420.5000,8419.6000,8419.7000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:09,8419.6000,8420.6000,8419.4000,8419.7000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:10,8419.8000,8420.4000,8419.6000,8420.3000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:11,8420.4000,8420.8000,8419.8000,8420.1000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:12,8420.0000,8420.3000,8418.5000,8418.9000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:13,8418.8000,8419.4000,8418.7000,8418.9000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:14,8418.8000,8418.8000,8417.7000,8418.5000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:15,8418.4000,8419.0000,8417.9000,8418.1000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:16,8418.2000,8419.5000,8418.1000,8419.3000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:17,8419.4000,8419.9000,8419.3000,8419.5000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:18,8419.6000,8420.1000,8418.8000,8419.9000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:19,8419.8000,8419.9000,8419.0000,8419.1000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:20,8419.0000,8419.1000,8418.0000,8419.1000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:21,8419.0000,8420.0000,8418.9000,8418.9000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:22,8418.8000,8418.9000,8417.7000,8418.1000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:23,8418.2000,8418.8000,8417.4000,8417.9000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:24,8417.8000,8419.3000,8417.6000,8419.1000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:25,8419.2000,8419.6000,8418.8000,8419.5000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:26,8419.4000,8420.5000,8419.4000,8420.5000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:27,8420.6000,8421.0000,8420.3000,8420.5000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:28,8420.6000,8421.3000,8420.5000,8421.1000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:29,8421.2000,8421.3000,8420.2000,8420.3000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:30,8420.4000,8421.3000,8420.4000,8421.1000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:31,8421.0000,8421.5000,8420.4000,8421.5000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:32,8421.6000,8422.4000,8421.2000,8422.3000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:33,8422.2000,8423.3000,8422.1000,8422.9000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:34,8422.8000,8423.7000,8422.8000,8423.3000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:35,8423.2000,8423.3000,8422.2000,8422.7000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:36,8422.6000,8423.2000,8422.3000,8422.3000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:37,8422.2000,8423.0000,8422.0000,8422.9000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:38,8423.0000,8423.9000,8422.9000,8423.9000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:39,8424.0000,8424.4000,8423.4000,8423.7000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:40,8423.6000,8423.8000,8422.9000,8423.1000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:41,8423.2000,8423.2000,8421.5000,8421.7000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:42,8421.6000,8422.7000,8421.6000,8421.9000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:43,8422.0000,8422.3000,8421.7000,8422.3000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:44,8422.2000,8423.2000,8421.9000,8423.1000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:45,8423.0000,8423.1000,8421.7000,8422.3000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:46,8422.4000,8423.4000,8422.3000,8422.3000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:47,8422.2000,8422.7000,8421.6000,8421.9000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:48,8421.8000,8422.5000,8421.7000,8421.9000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:49,8422.0000,8422.7000,8422.0000,8422.7000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:50,8422.8000,8424.0000,8422.7000,8423.7000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:51,8423.6000,8423.8000,8422.8000,8422.9000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:52,8422.8000,8423.1000,8422.4000,8422.5000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:53,8422.4000,8423.2000,8422.3000,8423.1000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:54,8423.2000,8423.4000,8422.2000,8422.3000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:55,8422.4000,8422.9000,8422.0000,8422.5000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:56,8422.6000,8423.6000,8422.6000,8423.3000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:57,8423.2000,8424.0000,8422.9000,8423.7000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:58,8423.6000,8425.5000,8423.5000,8425.3000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 13:59,8425.4000,8425.7000,8424.7000,8425.1000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 14:00,8425.0000,8425.3000,8424.7000,8424.9000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 14:01,8424.8000,8425.8000,8424.6000,8425.3000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 14:02,8425.2000,8425.7000,8424.6000,8425.7000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 14:03,8425.6000,8425.9000,8425.1000,8425.3000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 14:04,8425.4000,8425.4000,8424.3000,8424.5000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 14:05,8424.4000,8425.0000,8424.0000,8424.1000,60,0.0002,0,8423.9000,8424.1000
2025.05.04 14:06,8424.0000,8424.0000,8423.6000,8423.9000,26,0.0002,0,8423.9000,8424.1000
